0.9084 1.23082e-12
0.9085 0.000889601
0.9086 0.0017792
0.9087 0.00360783
0.9088 0.00543645
0.9089 0.00726508
0.909 0.0090937
0.9091 0.0108729
0.9092 0.0126521
0.9093 0.0144807
0.9094 0.0163094
0.9095 0.018138
0.9096 0.0199666
0.9097 0.0217458
0.9098 0.023525
0.9099 0.0253536
0.91 0.0271823
0.9101 0.0290109
0.9102 0.0308395
0.9103 0.0326187
0.9104 0.0343979
0.9105 0.0362265
0.9106 0.0380552
0.9107 0.0398838
0.9108 0.0417124
0.9109 0.0434916
0.911 0.0452708
0.9111 0.0470995
0.9112 0.0489281
0.9113 0.0507567
0.9114 0.0525853
0.9115 0.0543645
0.9116 0.0561437
0.9117 0.0579724
0.9118 0.059801
0.9119 0.0615802
0.912 0.0633594
0.9121 0.065188
0.9122 0.0670166
0.9123 0.0688453
0.9124 0.0706739
0.9125 0.0724531
0.9126 0.0742323
0.9127 0.0760609
0.9128 0.0778895
0.9129 0.0797182
0.913 0.0815468
0.9131 0.083326
0.9132 0.0851052
0.9133 0.0869338
0.9134 0.0887624
0.9135 0.0915301
0.9136 0.0942977
0.9137 0.0980044
0.9138 0.101711
0.9139 0.105368
0.914 0.109026
0.9141 0.112732
0.9142 0.116439
0.9143 0.120146
0.9144 0.123852
0.9145 0.12751
0.9146 0.131167
0.9147 0.134873
0.9148 0.13858
0.9149 0.142287
0.915 0.145993
0.9151 0.1497
0.9152 0.153407
0.9153 0.157064
0.9154 0.160721
0.9155 0.164428
0.9156 0.168135
0.9157 0.171841
0.9158 0.175548
0.9159 0.179255
0.916 0.182961
0.9161 0.186619
0.9162 0.190276
0.9163 0.193983
0.9164 0.197689
0.9165 0.201396
0.9166 0.205103
0.9167 0.208809
0.9168 0.212516
0.9169 0.216173
0.917 0.21983
0.9171 0.223537
0.9172 0.227244
0.9173 0.23095
0.9174 0.234657
0.9175 0.238364
0.9176 0.24207
0.9177 0.245728
0.9178 0.249385
0.9179 0.253092
0.918 0.256798
0.9181 0.260505
0.9182 0.264212
0.9183 0.267869
0.9184 0.271526
0.9185 0.275233
0.9186 0.278939
0.9187 0.282646
0.9188 0.286353
0.9189 0.290059
0.919 0.293766
0.9191 0.297423
0.9192 0.301081
0.9193 0.304787
0.9194 0.308494
0.9195 0.312201
0.9196 0.315907
0.9197 0.319614
0.9198 0.323321
0.9199 0.326978
0.92 0.330635
0.9201 0.334342
0.9202 0.338049
0.9203 0.341755
0.9204 0.345462
0.9205 0.349169
0.9206 0.352875
0.9207 0.356532
0.9208 0.36019
0.9209 0.363896
0.921 0.367603
0.9211 0.37131
0.9212 0.375016
0.9213 0.378723
0.9214 0.38243
0.9215 0.386087
0.9216 0.389744
0.9217 0.393451
0.9218 0.397158
0.9219 0.400864
0.922 0.404571
0.9221 0.408228
0.9222 0.411885
0.9223 0.415592
0.9224 0.419299
0.9225 0.423005
0.9226 0.426712
0.9227 0.430419
0.9228 0.434125
0.9229 0.437783
0.923 0.44144
0.9231 0.445147
0.9232 0.448853
0.9233 0.45256
0.9234 0.456267
0.9235 0.459973
0.9236 0.46368
0.9237 0.467337
0.9238 0.470995
0.9239 0.474701
0.924 0.478408
0.9241 0.482115
0.9242 0.485821
0.9243 0.489528
0.9244 0.493235
0.9245 0.496892
0.9246 0.500549
0.9247 0.504256
0.9248 0.507962
0.9249 0.511669
