24941136.27 0.00051
25066259.03 0.00066
25192643.53 0.00076
25320308.95 0.00097
25449274.87 0.00144
25579561.26 0.00197
25711188.51 0.00236
25844177.41 0.00319
25978549.22 0.00531
26114325.61 0.00795
26251528.72 0.00945
26390181.16 0.01152
26530306.02 0.01625
26671926.87 0.0216
26815067.80 0.02631
26959753.42 0.03323
27106008.86 0.04589
27253859.82 0.06434
27403332.54 0.08609
27554453.86 0.11122
27707251.20 0.14449
27861752.60 0.18946
28017986.73 0.24164
28175982.89 0.29482
28335771.08 0.35456
28497381.94 0.42951
28660846.85 0.50804
28826197.88 0.57654
28993467.89 0.63495
29162690.47 0.68642
29333900.00 0.72759
29507131.69 0.75643
29682421.58 0.77869
29859806.57 0.79971
30039324.45 0.81944
30221013.91 0.83943
30404914.60 0.86133
30591067.14 0.87325
30779513.14 0.87427
30970295.25 0.89105
31163457.17 0.91092
31359043.72 0.90214
31557100.84 0.89012
31757675.64 0.91067
31960816.42 0.95357
32166572.75 0.98839
32374995.46 1
32586136.74 0.99078
32800050.11 0.97195
33016790.53 0.95842
33236414.41 0.95333
33458979.69 0.93579
33684545.84 0.89852
33913173.98 0.87534
34144926.88 0.86302
34379869.04 0.80963
34618066.74 0.71966
34859588.14 0.64582
35104503.28 0.61323
35352884.20 0.57421
35604804.99 0.48084
35860341.87 0.37106
36119573.25 0.31407
36382579.85 0.2976
36649444.74 0.25065
36920253.45 0.17371
37195094.04 0.13177
37474057.25 0.12935
37757236.52 0.10849
38044728.17 0.0711
38336631.46 0.052
38633048.71 0.05073
38934085.45 0.04758
39239850.52 0.03632
39550456.20 0.02524
39866018.35 0.02027
40186656.57 0.01855
40512494.32 0.01527
40843659.13 0.00995
41180282.69 0.00602
41522501.11 0.00606
41870455.03 0.00602
42224289.86 0.0032
42584155.97 0.0018
42950208.88 0.00202
43322609.54 0.00172
43701524.49 0.00082
