Wavelength Flux
3.389178710999999899e-01 5.454500004063115443e-15
3.391926269999999688e-01 4.645500106689954070e-15
3.394674071999999598e-01 5.884400141497247647e-15
3.397421875000000147e-01 5.295099838334644052e-15
3.400169678000000140e-01 6.296200031881502707e-15
3.402917480000000050e-01 5.919300016506492956e-15
3.405665283000000043e-01 5.873799947678833705e-15
3.408413086000000036e-01 5.305099909309928322e-15
3.411160889000000029e-01 4.622399824152434791e-15
3.413908690999999940e-01 4.490100054054891113e-15
3.416656493999999933e-01 5.260100013437622735e-15
3.419404296999999926e-01 7.607900007406461634e-15
3.422152344000000124e-01 6.750399850506466279e-15
3.424900146000000034e-01 6.610999826728563428e-15
3.427647949000000027e-01 7.794599621508465498e-15
3.430395996000000225e-01 8.371300309580661375e-15
3.433143799000000218e-01 6.871700050750965613e-15
3.435891845999999861e-01 6.099599873175516954e-15
3.438639647999999771e-01 5.515900151860158793e-15
3.441387694999999969e-01 4.092600197402656778e-15
3.444135742000000167e-01 4.702499918326011330e-15
3.446883788999999809e-01 6.620899947816071690e-15
3.449631836000000007e-01 7.187199918328932013e-15
3.452379639000000000e-01 7.516200220536711080e-15
3.455127685999999643e-01 8.020899719960502411e-15
3.457875731999999758e-01 7.645899599486184056e-15
3.460623778999999955e-01 7.423899887307357226e-15
3.463372069999999803e-01 6.981300184895041297e-15
3.466120117000000000e-01 6.690099998507906265e-15
3.468868164000000198e-01 7.287199781048827457e-15
3.471616210999999841e-01 7.696099854138157420e-15
3.474364258000000039e-01 5.966600030347067596e-15
3.477112548999999886e-01 6.616200185508231205e-15
3.479860596000000084e-01 9.258500406226707891e-15
3.482608886999999931e-01 1.012100017509787175e-14
3.485356934000000129e-01 8.858600058201954869e-15
3.488105224999999976e-01 8.910400358091291606e-15
3.490853271000000091e-01 7.811700369680582567e-15
3.493601561999999938e-01 7.327999664052172596e-15
3.496349853999999868e-01 7.811199773208755276e-15
3.499098144999999715e-01 8.929300204243376810e-15
3.501846190999999830e-01 9.523799595636227300e-15
3.504594482000000233e-01 1.104499961813738135e-14
3.507342773000000080e-01 1.098600038522933031e-14
3.510091063999999927e-01 9.099600413453590164e-15
3.512839355000000330e-01 8.063299648201210923e-15
3.515587646000000177e-01 7.631400089495084943e-15
3.518335938000000107e-01 9.543599837811243825e-15
3.521084473000000159e-01 9.225200152938352327e-15
3.523832764000000006e-01 6.629900096397122258e-15
3.526581054999999854e-01 7.551900118164638076e-15
3.529329346000000256e-01 9.458100332115394748e-15
3.532077881000000308e-01 9.121299703496350830e-15
3.534826172000000155e-01 1.120100021713204760e-14
3.537574463000000002e-01 1.318000037180046963e-14
3.540322998000000054e-01 1.353500035032421944e-14
3.543071288999999902e-01 1.424699930512723922e-14
3.545819823999999953e-01 1.419999998798293986e-14
3.548568359000000005e-01 1.252100026850715142e-14
3.551316650000000408e-01 1.282999958173141469e-14
3.554065185999999987e-01 1.160700004940997884e-14
3.556813721000000039e-01 1.224299982005355378e-14
3.559562256000000091e-01 1.209500029427865164e-14
3.562310546999999938e-01 1.215100018352047520e-14
3.565059081999999990e-01 1.003300022814172798e-14
3.567807617000000042e-01 9.563599979761812364e-15
3.570556152000000094e-01 7.660899705949110461e-15
3.573304688000000229e-01 9.148199775835252900e-15
3.576053222999999726e-01 8.696499974954110396e-15
3.578801758000000333e-01 5.431799944593173821e-15
3.581550292999999829e-01 5.929799836920657263e-15
3.584299071999999531e-01 7.307900419246775303e-15
3.587047607000000138e-01 7.771300286228341458e-15
3.589796143000000272e-01 8.319799859354652660e-15
3.592544678000000324e-01 8.557700074019337216e-15
3.595293457000000026e-01 8.304399953340622226e-15
3.598041992000000078e-01 1.056499959945552541e-14
3.600790527000000130e-01 1.078099977726895004e-14
3.603539306999999914e-01 9.837999691156631976e-15
3.606287841999999966e-01 8.006200310193851283e-15
3.609036621000000222e-01 7.688700174310943852e-15
3.611785155999999719e-01 9.991699748666555553e-15
3.614533936000000058e-01 1.072199969732795174e-14
3.617282714999999760e-01 1.138900002680808682e-14
3.620031249999999812e-01 8.836400171687366911e-15
3.622780029000000068e-01 9.956399650589732586e-15
3.625528808999999852e-01 1.158199987197176817e-14
3.628277588000000109e-01 1.230300024590525940e-14
3.631026123000000161e-01 9.857100284117216449e-15
3.633774901999999862e-01 9.946900176086275608e-15
3.636523682000000202e-01 1.104499961813738135e-14
3.639272460999999903e-01 1.115999958732020320e-14
3.642021240000000160e-01 1.134500005333001493e-14
3.644770019999999944e-01 1.019400001559108912e-14
3.647518799000000200e-01 9.378900210448275904e-15
3.650267577999999902e-01 1.095400032751501010e-14
3.653016357000000158e-01 1.229899970929537734e-14
3.655765381000000147e-01 1.163400007163665692e-14
3.658514160000000404e-01 1.159899982322316198e-14
3.661262939000000105e-01 1.255199998031076430e-14
3.664011718999999889e-01 1.411200004102679609e-14
3.666760498000000146e-01 1.297900030044997141e-14
