Wavelength Flux
4.880976074000000220e-01 4.286099919426078486e-09
4.883722655999999662e-01 4.437699985260223912e-09
4.886469237999999660e-01 4.548899923406679591e-09
4.889215331999999803e-01 4.617700000153490691e-09
4.891961914000000355e-01 4.678399889712636650e-09
4.894708007999999388e-01 4.744800108369418012e-09
4.897454101999999532e-01 4.791299801354398369e-09
4.900200684000000639e-01 4.827199973078677431e-09
4.902946777000000145e-01 4.853999868714709010e-09
4.905692871000000288e-01 4.877999781882635943e-09
4.908439452999999730e-01 4.865599922965202495e-09
4.911185546999999874e-01 4.882999782296337798e-09
4.913931641000000017e-01 4.886199889142517350e-09
4.916677734000000077e-01 4.893899951952107585e-09
4.919423828000000221e-01 4.868200065288874612e-09
4.922169921999999809e-01 4.857899860155612259e-09
4.924916015999999952e-01 4.842799938842290430e-09
4.927662109000000012e-01 4.889800120366771807e-09
4.930408203000000156e-01 4.906299810869541034e-09
4.933154297000000299e-01 4.902899863878928954e-09
4.935899901999999950e-01 4.886900217826450898e-09
4.938645996000000093e-01 4.900800210094757858e-09
4.941392090000000237e-01 4.882399817773830364e-09
4.944137695000000443e-01 4.882899862224121534e-09
4.946883789000000586e-01 4.891500093862077847e-09
4.949629882999999619e-01 4.895599925447413625e-09
4.952375487999999826e-01 4.874399994747591336e-09
4.955121581999999969e-01 4.856299806732522484e-09
4.957867188000000258e-01 4.861299807146224339e-09
4.960612793000000464e-01 4.856299806732522484e-09
4.963358887000000053e-01 4.852700019597477876e-09
4.966104492000000259e-01 4.839200151707245823e-09
4.968850097999999993e-01 4.832399813636811814e-09
4.971596190999999498e-01 4.838299982878879746e-09
4.974341796999999787e-01 4.840599920896693220e-09
4.977087401999999994e-01 4.822199972664975576e-09
4.979833007999999728e-01 4.828899946573983470e-09
4.982578612999999934e-01 4.804900033406056536e-09
4.985324219000000223e-01 4.798800024019556076e-09
4.988069824000000430e-01 4.788800023192152366e-09
4.990815429999999608e-01 4.777199968941658881e-09
4.993560546999999961e-01 4.783100138183726813e-09
4.996306152000000167e-01 4.766500083519531472e-09
4.999051757999999346e-01 4.763700101051426827e-09
5.001797363000000107e-01 4.741500081451022197e-09
5.004542480000000459e-01 4.734900027614230567e-09
5.007288085999999083e-01 4.749099780099186319e-09
5.010033202999999435e-01 4.743800019468835671e-09
5.012778809000000280e-01 4.713600176842192013e-09
5.015523925999999522e-01 4.687199961495025491e-09
5.018269531000000283e-01 4.648299967158209256e-09
5.021014648000000635e-01 4.659100216741762779e-09
5.023759765999999960e-01 4.693499811025958479e-09
5.026505371000000721e-01 4.708299972122631516e-09
5.029250487999999963e-01 4.698600175601086448e-09
5.031995605000000316e-01 4.680400067513801332e-09
5.034740722999999640e-01 4.667199959840218071e-09
5.037485839999999993e-01 4.651400153932172543e-09
5.040230956999999234e-01 4.641299788943342719e-09
5.042976074000000697e-01 4.639700179609462793e-09
5.045721190999999939e-01 4.634999939412409731e-09
5.048466309000000374e-01 4.626299787702237154e-09
5.051211425999999616e-01 4.603399883507108825e-09
5.053956542999999968e-01 4.592500157940548888e-09
5.056701171999999911e-01 4.559499888756590735e-09
5.059446289000000263e-01 4.561199862251896775e-09
5.062191405999999505e-01 4.575400058826062377e-09
5.064936034999999448e-01 4.578700085744458192e-09
5.067681151999999800e-01 4.580400059239764232e-09
5.070425780999999743e-01 4.574100209708831244e-09
5.073170898000000095e-01 4.548299958884172156e-09
5.075915527000000038e-01 4.559399968684374471e-09
5.078660155999999981e-01 4.567199951566180971e-09
5.081405273000000333e-01 4.557199950738777261e-09
5.084149902000000276e-01 4.552399790469507934e-09
5.086894531000000219e-01 4.543299958470470301e-09
5.089639160000000162e-01 4.523700081193737788e-09
5.092383789000000105e-01 4.518200036329744762e-09
5.095128418000000048e-01 4.499999928242459646e-09
5.097873046999999991e-01 4.486000015901936422e-09
5.100617675999999934e-01 4.484399962478846646e-09
5.103362304999999877e-01 4.482000104388816908e-09
5.106106933999999820e-01 4.479700166371003434e-09
5.108851074000000381e-01 4.477799908642055016e-09
5.111595703000000324e-01 4.478399873164562450e-09
5.114340332000000267e-01 4.466400138625203908e-09
5.117084472999999800e-01 4.460800173688994619e-09
5.119829101999999743e-01 4.456599977942232726e-09
5.122573242000000304e-01 4.445200207925381619e-09
5.125317871000000247e-01 4.434999922864335531e-09
5.128062011999999781e-01 4.427600064360603938e-09
5.130806152000000342e-01 4.419999921623229966e-09
5.133550781000000285e-01 4.412399778885855994e-09
5.136294921999999818e-01 4.405699804976848100e-09
5.139039062000000380e-01 4.394599795176645785e-09
5.141783202999999913e-01 4.394800079410288163e-09
5.144527344000000557e-01 4.377500140151369123e-09
5.147271484000000008e-01 4.373899908927114666e-09
5.150015624999999542e-01 4.363499783721636049e-09
5.152759766000000186e-01 4.348999826930821655e-09
5.155503905999999636e-01 4.336699888085604471e-09
5.158248047000000280e-01 4.328299940681290536e-09
5.160991699000000432e-01 4.319200108682252903e-09
5.163735839999999966e-01 4.290400035245056642e-09
5.166479980000000527e-01 4.238299933234657146e-09
5.169223632999999651e-01 4.178999812864958585e-09
5.171967773000000212e-01 4.194100178267490264e-09
5.174711425999999337e-01 4.231099914875358081e-09
5.177455565999999898e-01 4.254499863520777581e-09
5.180199219000000133e-01 4.245400031521739947e-09
5.182942871000000284e-01 4.206400117112707449e-09
5.185686523000000436e-01 4.199599779042273440e-09
5.188430663999999970e-01 4.218299931579849726e-09
5.191174316000000122e-01 4.226900163217806039e-09
5.193917969000000356e-01 4.231199834947574345e-09
5.196661621000000508e-01 4.216199833706468780e-09
5.199405273000000660e-01 4.218500215813492105e-09
5.202148925999999785e-01 4.224499861038566451e-09
5.204892090000000637e-01 4.224200100821917658e-09
5.207635742000000789e-01 4.205699788428773900e-09
5.210379394999999914e-01 4.196500036357520003e-09
5.213123047000000065e-01 4.199999903420348346e-09
5.215866210999999808e-01 4.193899894033847886e-09
5.218609862999999960e-01 4.189300017998220937e-09
5.221353026999999702e-01 4.185099822251459045e-09
5.224096679999999937e-01 4.162199918056330716e-09
5.226839843999999680e-01 4.145599863392135376e-09
5.229583007999999422e-01 4.123999808314238180e-09
5.232326172000000275e-01 4.120300101106977309e-09
5.235069824000000427e-01 4.109600215684849900e-09
5.237812988000000169e-01 4.112500118225170809e-09
5.240556151999999912e-01 4.125800145970970334e-09
5.243299315999999655e-01 4.125699781809544220e-09
5.246042480000000507e-01 4.115999985287999152e-09
5.248785645000000333e-01 4.109499851523423786e-09
5.251528809000000075e-01 4.115699780982140510e-09
5.254271483999999326e-01 4.124399932692313087e-09
5.257014648000000179e-01 4.104600215271148045e-09
5.259757811999999921e-01 4.088600125129460139e-09
5.262500487999999255e-01 4.070800141420249929e-09
5.265243652000000107e-01 4.044800050451158313e-09
5.267986327999999441e-01 4.040400014559963893e-09
5.270729492000000294e-01 4.038000156469934154e-09
5.273472168000000737e-01 4.025700217624716970e-09
5.276215331999999369e-01 4.014100163374223484e-09
5.278958007999999813e-01 4.020800137283231379e-09
5.281700684000000257e-01 4.022299826544895041e-09
5.284443358999999507e-01 4.011500021050551368e-09
5.287186034999999951e-01 4.013700038996148578e-09
5.289928710999999284e-01 4.015200172347022090e-09
5.292671387000000838e-01 4.003000153574021169e-09
5.295414062000000088e-01 3.998799957827259277e-09
5.298156737999999422e-01 3.985599850153676016e-09
5.300899414000000975e-01 3.989100161305714209e-09
5.303641601999999899e-01 3.986799779198690885e-09
5.306384277000000260e-01 3.974499840353473701e-09
5.309126465000000294e-01 3.975400009181839778e-09
5.311869140999999628e-01 3.967899786516682070e-09
5.314611327999999579e-01 3.943000148609598909e-09
5.317354004000000023e-01 3.912299817443454231e-09
5.320096190999999974e-01 3.915400004217417518e-09
5.322838379000000009e-01 3.925099800738962585e-09
5.325581054999999342e-01 3.914100155100186385e-09
5.328323242000000404e-01 3.894200073517595229e-09
5.331065429999999328e-01 3.895300082490393834e-09
5.333807617000000389e-01 3.903199985444416598e-09
5.336549804999999314e-01 3.896099887157333796e-09
5.339291992000000375e-01 3.898600109408789649e-09
5.342033690999999918e-01 3.892199895716430547e-09
5.344775878999999952e-01 3.902099976471617993e-09
5.347518065999999903e-01 3.896099887157333796e-09
5.350260253999999938e-01 3.884499832906840311e-09
5.353001952999999480e-01 3.874200071862787809e-09
5.355744141000000624e-01 3.879600196654564570e-09
5.358485840000000167e-01 3.875099796601944036e-09
5.361227539000000819e-01 3.861300168495063190e-09
5.363969726999999743e-01 3.843600104858069244e-09
5.366711426000000396e-01 3.844299989452792943e-09
5.369453124999999938e-01 3.839100148894658560e-09
5.372194824000000590e-01 3.840300077939673429e-09
5.374936523000000133e-01 3.833199979652590628e-09
5.377678222999999758e-01 3.820399996357082273e-09
5.380419922000000410e-01 3.820599836501514801e-09
5.383161620999999952e-01 3.806699844233207841e-09
5.385903320000000605e-01 3.792600011820468353e-09
5.388645020000000230e-01 3.798399816901110171e-09
5.391386230000000390e-01 3.799999870324199946e-09
5.394127930000000015e-01 3.773799939210675802e-09
5.396869141000000258e-01 3.770700196525922365e-09
5.399610839999999801e-01 3.768299894346682777e-09
5.402352051000000044e-01 3.762299805032398581e-09
5.405093749999999586e-01 3.759100142275428880e-09
5.407834960999999829e-01 3.755399990978958158e-09
5.410576172000000073e-01 3.743899856800680936e-09
5.413317382999999205e-01 3.740300069665636329e-09
5.416058594000000559e-01 3.738000131647822855e-09
5.418799804999999692e-01 3.739000220548405196e-09
5.421541015999999935e-01 3.729899944460157712e-09
5.424282227000000178e-01 3.711200013967186351e-09
5.427023438000000422e-01 3.715199925480305865e-09
5.429764648000000582e-01 3.708600093688119159e-09
5.432505371000000416e-01 3.702000039851327529e-09
5.435246581999999549e-01 3.696799977248588220e-09
5.437987304999999383e-01 3.700499906500454017e-09
5.440728515999999626e-01 3.698799933005147977e-09
5.443469237999999377e-01 3.692999905879901235e-09
5.446210448999999620e-01 3.677999904638795670e-09
5.448951172000000565e-01 3.688100047583020569e-09
5.451291016000000544e-01 3.662399938875182670e-09
5.456162109000000093e-01 3.659500036334861761e-09
5.461033202999999725e-01 3.648499946606875710e-09
5.465904297000000467e-01 3.632000034059501559e-09
5.470775391000000099e-01 3.626700051384545986e-09
5.475646483999999647e-01 3.621899891115276660e-09
5.480517578000000389e-01 3.600800102532275559e-09
5.485389159999999320e-01 3.602000031577290429e-09
5.490260254000000062e-01 3.593600084172976494e-09
5.495131836000000103e-01 3.585699959174348805e-09
5.500003418000000144e-01 3.573799922662601602e-09
5.504875000000000185e-01 3.558199956898988603e-09
5.509746582000000226e-01 3.546599902648495117e-09
5.514618164000000267e-01 3.542999893468845585e-09
5.519489746000000308e-01 3.532899972569225611e-09
5.524361328000000348e-01 3.527399927705232585e-09
5.529233398000000799e-01 3.517099944616575158e-09
5.534104979999999729e-01 3.507099943789171448e-09
5.538977051000000262e-01 3.505000067960395427e-09
5.543849121000000713e-01 3.498600076312641249e-09
5.548721191000000053e-01 3.490000066719289862e-09
5.553593262000000585e-01 3.477899968018505206e-09
5.558465331999999925e-01 3.466599896029265437e-09
5.563337402000000376e-01 3.455800090534921765e-09
5.568209472999999798e-01 3.457399921913406615e-09
5.573082030999999548e-01 3.446499974302241753e-09
5.577954102000000081e-01 3.429200035043322714e-09
5.582826659999999830e-01 3.418000105170904135e-09
5.587699218999999662e-01 3.411700033595366222e-09
5.592571777000000521e-01 3.401199988317671341e-09
5.597444335999999243e-01 3.386299907148782040e-09
5.602316895000000185e-01 3.374700074942893480e-09
5.607189452999999935e-01 3.365900003160504639e-09
5.612062012000000877e-01 3.363699985214907429e-09
5.616935059000000008e-01 3.348100019451294429e-09
5.621807617000000867e-01 3.340900001091995364e-09
5.626680663999999998e-01 3.319799990464389339e-09
5.631553710999999129e-01 3.320199892797859320e-09
5.636426270000000072e-01 3.322200070599024002e-09
5.641299315999999120e-01 3.316700025735030977e-09
5.646172362999999361e-01 3.310000051826023082e-09
5.651045898000000012e-01 3.300199891143051900e-09
5.655918945000000253e-01 3.287699890108797263e-09
5.660791992000000494e-01 3.282599969622879144e-09
5.665665527000000035e-01 3.271199977561423111e-09
5.670538574000000276e-01 3.258499914338131020e-09
5.675412108999999816e-01 3.249400082339093387e-09
5.680285644999999439e-01 3.234799983431457804e-09
5.685159180000000090e-01 3.232800027674898047e-09
5.690032715000000740e-01 3.223900035820292942e-09
5.694906250000000281e-01 3.217599964244755029e-09
5.699779784999999821e-01 3.213999955065105496e-09
5.704653320000000472e-01 3.210000043551985982e-09
5.709527344000000504e-01 3.197099918139656438e-09
5.714400879000000044e-01 3.193699971149044359e-09
5.719274901999999994e-01 3.186700014978782747e-09
5.724148437999999617e-01 3.177700103051961378e-09
5.729022460999999566e-01 3.168300066747065102e-09
5.733896483999999516e-01 3.159599915036892526e-09
5.738770507999999548e-01 3.157299977019079051e-09
5.743644530999999498e-01 3.151700012082869762e-09
5.748518554999999530e-01 3.143199922561734638e-09
5.753393065999999889e-01 3.116100044664449342e-09
5.758267089999999921e-01 3.098300060955239132e-09
5.763141601999999253e-01 3.097899936577164226e-09
5.768015625000000313e-01 3.101100043423343777e-09
5.772890137000000754e-01 3.098600043216492850e-09
5.777764648000000003e-01 3.093300060541537277e-09
5.782639159999999334e-01 3.084599908831364701e-09
5.787513671999999776e-01 3.074899890265214708e-09
5.792388184000000217e-01 3.073999943481453556e-09
5.797262695000000576e-01 3.060999897996907748e-09
5.802137206999999908e-01 3.042599949765190104e-09
5.807012206999999648e-01 3.033099993388077564e-09
5.811886719000000090e-01 3.031300099820555261e-09
5.816761718999999831e-01 3.019799965642278039e-09
5.821636230000000189e-01 3.008000071247352025e-09
5.826511229999999930e-01 2.999700043915254355e-09
5.831386229999999671e-01 2.997299963780619692e-09
5.836261230000000522e-01 2.986499936241671094e-09
5.841136230000000262e-01 2.984299918296073884e-09
5.846011230000000003e-01 2.978399971098610877e-09
5.850886719000000236e-01 2.970099943766513206e-09
5.855761718999999976e-01 2.964900103208378823e-09
5.860636718999999717e-01 2.943800092580772798e-09
5.865512206999999867e-01 2.940599985734593247e-09
5.870387695000000017e-01 2.930899967168443254e-09
5.875262695000000868e-01 2.928000064628122345e-09
5.880138183999999990e-01 2.921000108457860733e-09
5.885013672000000140e-01 2.906499929622441414e-09
5.889889159999999180e-01 2.878300042752357513e-09
5.894764648000000440e-01 2.867599935285625179e-09
5.899640624999999972e-01 2.880699900842387251e-09
5.904516113000000122e-01 2.886900052345708900e-09
5.909391601999999244e-01 2.884599892283290501e-09
5.914267577999999803e-01 2.878800087202648683e-09
5.919143065999999953e-01 2.864900094934341723e-09
5.924019043000000595e-01 2.857799996647258922e-09
5.928895020000000127e-01 2.853699943017318219e-09
5.933770996000000686e-01 2.848999924864870081e-09
5.938646973000000218e-01 2.837599932803414049e-09
5.943522948999999667e-01 2.827200029642540358e-09
5.948398926000000309e-01 2.817200028815136648e-09
5.953274901999999758e-01 2.811400001689889905e-09
5.958150878999999289e-01 2.806799903609658031e-09
5.963027344000000340e-01 2.797400089349366681e-09
5.967903320000000900e-01 2.799600107294963891e-09
5.972779784999999730e-01 2.791199937846045032e-09
5.977656249999999671e-01 2.776699981055230637e-09
5.982532226999999203e-01 2.767700069128409268e-09
5.987408691000000172e-01 2.761199935363833902e-09
5.992285156000000113e-01 2.756199934950132047e-09
5.997161621000000054e-01 2.749600103157945341e-09
6.002038085999999995e-01 2.747899907618034376e-09
6.006915039000000345e-01 2.736799897817832061e-09
6.011791504000000286e-01 2.729299897197279279e-09
6.016667969000000227e-01 2.719199976297659305e-09
6.021544922000000577e-01 2.712500002388651410e-09
6.026421387000000518e-01 2.705899948551859779e-09
6.031298339999999758e-01 2.703600010534046305e-09
6.036175293000000108e-01 2.691699974022299102e-09
6.041052246000000459e-01 2.681399990933641675e-09
6.045929198999999699e-01 2.682499999906440280e-09
6.050806152000000049e-01 2.674299892646558874e-09
6.055683105000000399e-01 2.661699971540087972e-09
6.060560059000000832e-01 2.659600095711311951e-09
6.065437012000000072e-01 2.658899989071983327e-09
6.070313965000000422e-01 2.654499953180788907e-09
6.075191406000000072e-01 2.643800067758661498e-09
6.080068359000000422e-01 2.618999905834584752e-09
6.084945801000000154e-01 2.624700012887615230e-09
6.089823242000000914e-01 2.616999950078024995e-09
6.094700195000000154e-01 2.609400029385255948e-09
6.099577636999999886e-01 2.607499993700912455e-09
6.104455077999999535e-01 2.607899896034382436e-09
6.109332520000000377e-01 2.597899895206978726e-09
6.114209961000000026e-01 2.587599912118321299e-09
6.119087891000000168e-01 2.581300062587388311e-09
6.123965331999999817e-01 2.581399982659604575e-09
6.128842773000000577e-01 2.574199964300305510e-09
6.133720702999999608e-01 2.571999946354708300e-09
6.138598145000000450e-01 2.562599910049812024e-09
6.143476074000000509e-01 2.550500033393632293e-09
6.148354003999999540e-01 2.533399934279145782e-09
6.153231445000000299e-01 2.523599995640779525e-09
6.158109375000000441e-01 2.515099906119644402e-09
6.162987304999999472e-01 2.524900066802615584e-09
6.167865233999999530e-01 2.530099907360749967e-09
6.172743164000000782e-01 2.521699959956436032e-09
6.177621093999999813e-01 2.512100083507107229e-09
6.182499512000000363e-01 2.504999985220024428e-09
6.187377440999999312e-01 2.496000073293203059e-09
6.192255371000000563e-01 2.492599904257986054e-09
6.197133789000000004e-01 2.490700090618247486e-09
6.202011719000000145e-01 2.487400063699851671e-09
6.206890137000000696e-01 2.485599948087724442e-09
6.211768555000000136e-01 2.477700045133701678e-09
6.216646972999999576e-01 2.455200043272043331e-09
6.221525391000000127e-01 2.451099989642102628e-09
6.226403320000000186e-01 2.446499891561870754e-09
6.231282227000000118e-01 2.441900015526243806e-09
6.236160644999999558e-01 2.425800005312339636e-09
6.241039062000000026e-01 2.412700039755577563e-09
6.245917480000000577e-01 2.410899924143450335e-09
6.250796387000000509e-01 2.411300048521525241e-09
6.255674804999999949e-01 2.416699951268697077e-09
6.260553222999999390e-01 2.412599897638756374e-09
6.265432129000000350e-01 2.406699950441293367e-09
6.270311035000000199e-01 2.404799914756949875e-09
6.275189452999999640e-01 2.402499976739136400e-09
6.280068358999999489e-01 2.404000110090009912e-09
6.284947266000000532e-01 2.407799959414091973e-09
6.289826172000000382e-01 2.399699994271031755e-09
6.294705078000000231e-01 2.389499931254590592e-09
6.299583984000000081e-01 2.378300001382172013e-09
6.304462891000000013e-01 2.360500017672961803e-09
6.309342285000000272e-01 2.349199945683722035e-09
6.314221191000000122e-01 2.343899963008766463e-09
6.319100098000000054e-01 2.327599890605824839e-09
6.323979492000000313e-01 2.320200032102093246e-09
6.328858398000000163e-01 2.310099889157868347e-09
6.333737793000000504e-01 2.301900003942591866e-09
6.338617187999999736e-01 2.297700030240434899e-09
6.343496581999999995e-01 2.293800038799531649e-09
6.348375487999999844e-01 2.286900002701486301e-09
6.353254882999999076e-01 2.293299994349240478e-09
6.358134277000000445e-01 2.294900047772330254e-09
6.363013671999999676e-01 2.286800082629270037e-09
6.367893554999999317e-01 2.281500099954314464e-09
6.372772949000000686e-01 2.272799948244141888e-09
6.377652343999999918e-01 2.274699983928485381e-09
6.382531738000000177e-01 2.269300081181313544e-09
6.387411620999999817e-01 2.261999920705193290e-09
6.392291016000000159e-01 2.254199937823386790e-09
6.397170898000000827e-01 2.246699937202834008e-09
6.402050293000000059e-01 2.235700069519452882e-09
6.406930175999999699e-01 2.227799944520825193e-09
6.411810059000000450e-01 2.225700068692049172e-09
6.416689941000000008e-01 2.229199935754877515e-09
6.421569823999999649e-01 2.228099926782078910e-09
6.426449706999999290e-01 2.223399908629630772e-09
6.431329590000000040e-01 2.212199978757212193e-09
6.436209472999999681e-01 2.208200067244092679e-09
6.441089355000000349e-01 2.199199933272666385e-09
6.445969237999999990e-01 2.194000092714532002e-09
6.450849609000000040e-01 2.188500047850538976e-09
6.455729492000000791e-01 2.176099966888500603e-09
6.460609375000000432e-01 2.173000002159142241e-09
6.465489746000000482e-01 2.171699930997306183e-09
6.470369629000000122e-01 2.164900037016082024e-09
6.475250000000000172e-01 2.163599965854245966e-09
6.480130371000000222e-01 2.150700062486521347e-09
6.485010742000000272e-01 2.140700061659117637e-09
6.489890624999999913e-01 2.137499954812938086e-09
6.494770995999999963e-01 2.128899945219586698e-09
6.499651367000000013e-01 2.122600095688653710e-09
6.504531738000000063e-01 2.115400077329354644e-09
6.509412109000000113e-01 2.099900031637957909e-09
6.514292968999999545e-01 2.083500039162800022e-09
6.519173340000000705e-01 2.062799930868663978e-09
6.524053710999999645e-01 2.045400071537528675e-09
6.528934570000000104e-01 2.021099954063743098e-09
6.533814941000000154e-01 1.987900066779957342e-09
6.538695312000000204e-01 1.938200044904192509e-09
6.543576171999999636e-01 1.867999976923329086e-09
6.548457031000000095e-01 1.771299995567687802e-09
6.553337402000000145e-01 1.640700020288932137e-09
6.558218262000000687e-01 1.491500034589421375e-09
6.563099121000000036e-01 1.376200042813024993e-09
6.567979980000000495e-01 1.429599993940655622e-09
6.572860839999999927e-01 1.575199970460516852e-09
6.577741699000000386e-01 1.706500052378601140e-09
6.582622558999999818e-01 1.804499993873776020e-09
6.587503418000000277e-01 1.869399968157381409e-09
6.592384276999999626e-01 1.914000069547228122e-09
6.597265137000000168e-01 1.943899929912618063e-09
6.602146483999999926e-01 1.968400109575441093e-09
6.607027344000000468e-01 1.981599995204419429e-09
6.611908202999999817e-01 1.988700093491502230e-09
6.616789550999999658e-01 1.991099951581531968e-09
6.621670410000000118e-01 1.996899978706778711e-09
6.626551757999999959e-01 1.997799925490539863e-09
6.631433104999999717e-01 1.996800058634562447e-09
6.636313965000000259e-01 2.001599996859226849e-09
6.641195312000000017e-01 1.996699916517741258e-09
6.646076659999999858e-01 1.986699915690337548e-09
6.650958007999999699e-01 1.985700048834360132e-09
6.655839355000000568e-01 1.984000075339054092e-09
6.660720703000000409e-01 1.985499986645322679e-09
6.665602051000000250e-01 1.980299924042583370e-09
6.670483398000000008e-01 1.976399932601680121e-09
6.675364745999999849e-01 1.973099905683284305e-09
6.680246093999999690e-01 1.971300012115762001e-09
6.685127440999999449e-01 1.960599904649029668e-09
6.690009276999999699e-01 1.948800010254103654e-09
6.694890624999999540e-01 1.952700001695006904e-09
6.699772460999999790e-01 1.952499939505969451e-09
6.704653809000000741e-01 1.950400063677193430e-09
6.709535644999999882e-01 1.949999939299118523e-09
6.714416992000000750e-01 1.945299921146670385e-09
6.719298827999999890e-01 1.936699911553318998e-09
6.724180664000000140e-01 1.934800097913580430e-09
6.729062500000000391e-01 1.928500026338042517e-09
6.733943848000000232e-01 1.927199955176206458e-09
6.738825684000000482e-01 1.921899972501250886e-09
6.743707519999999622e-01 1.920100078933728582e-09
6.748589354999999790e-01 1.913899927430406933e-09
6.753471191000000040e-01 1.911399927223556006e-09
6.758353027000000290e-01 1.902600077485772090e-09
6.763234862999999430e-01 1.888500023028427677e-09
6.768117188000000173e-01 1.892199952280293473e-09
6.772999023000000340e-01 1.890100076451517452e-09
6.777880858999999480e-01 1.883200040353472104e-09
6.782763184000000223e-01 1.881000022407874894e-09
6.787645020000000473e-01 1.878299960011986514e-09
6.792526854999999530e-01 1.877999977750732796e-09
6.797409179999999163e-01 1.871800048292016072e-09
6.802291503999999822e-01 1.866899967950530481e-09
6.807173340000000072e-01 1.866599985689276764e-09
6.812055664000000732e-01 1.853999953560503400e-09
6.816937987999999171e-01 1.852999975682223521e-09
6.821819824000000532e-01 1.851000019925663764e-09
6.826702148000000081e-01 1.847699993007267949e-09
6.831584472999999713e-01 1.844200014922137143e-09
6.836466797000000373e-01 1.840400054575752620e-09
6.841349120999999922e-01 1.836499952112546907e-09
6.846231445000000582e-01 1.834900009711759594e-09
6.851113770000000214e-01 1.834300045189252160e-09
6.855996093999999763e-01 1.827199946902169359e-09
6.860878418000000423e-01 1.826100048951673216e-09
6.865760741999999972e-01 1.819499995114881585e-09
6.870643555000000013e-01 1.813299954633862399e-09
6.875525878999999563e-01 1.802999971545204971e-09
6.880408203000000222e-01 1.801100046883163941e-09
6.885291016000000264e-01 1.798699966748529278e-09
6.890173339999999813e-01 1.788200032493136860e-09
6.895056151999999772e-01 1.794399961951853584e-09
6.899938476999999404e-01 1.794099979690599866e-09
6.904821289000000473e-01 1.786100045642058376e-09
6.909703613000000022e-01 1.778999947354975575e-09
6.914586426000000063e-01 1.776299995981389657e-09
6.919469238000000022e-01 1.773900026869057456e-09
6.924351561999999571e-01 1.768200030838329440e-09
6.929234374999999613e-01 1.763799994947135019e-09
6.934117187999999654e-01 1.759700052339496779e-09
6.938999999999999613e-01 1.753500011858477592e-09
6.943882811999999571e-01 1.752200051718943996e-09
6.948765624999999613e-01 1.748200029183522020e-09
6.953648437999999654e-01 1.747500033566495858e-09
6.958531249999999613e-01 1.742100019797021559e-09
6.963414061999999571e-01 1.741599975346730389e-09
6.968296874999999613e-01 1.739000055067663197e-09
6.973180176000000063e-01 1.734900001437722494e-09
6.978062988000000022e-01 1.732100018969617850e-09
6.982945801000000063e-01 1.726000009583117389e-09
6.987828613000000022e-01 1.718799991223818324e-09
6.992711914000000473e-01 1.712399999576064147e-09
6.997594726999999404e-01 1.707399999162362292e-09
7.002478026999999772e-01 1.700799945325570661e-09
7.007360839999999813e-01 1.703200025460205325e-09
7.012244141000000264e-01 1.702900043198951607e-09
7.017126953000000222e-01 1.697500029429477308e-09
7.022010253999999563e-01 1.688600037574872204e-09
7.026893065999999521e-01 1.685000028395222671e-09
7.031776366999999972e-01 1.681100036954319421e-09
7.036659668000000423e-01 1.677100014418897445e-09
7.041542968999999763e-01 1.677100014418897445e-09
7.046425780999999722e-01 1.679300032364494655e-09
7.051309082000000172e-01 1.677900041130442332e-09
7.056192382999999513e-01 1.669399951609307209e-09
7.061075683999999963e-01 1.663300053245109211e-09
7.065958984000000331e-01 1.654099968106947927e-09
7.070842284999999672e-01 1.649199998787764798e-09
7.075725585999999012e-01 1.647299963103421305e-09
7.080608887000000573e-01 1.644399949540797934e-09
7.085492187999999913e-01 1.645000025085607831e-09
7.090375487999999171e-01 1.642299962689719450e-09
7.095259277000000031e-01 1.635899971041965273e-09
7.100142578000000482e-01 1.633200019668379355e-09
7.105025878999999822e-01 1.625199974597535402e-09
7.109909179999999163e-01 1.621999978773658313e-09
7.114792969000000022e-01 1.614700040342142984e-09
7.119676270000000473e-01 1.612699973563280764e-09
7.124559570000000841e-01 1.615899969387157853e-09
7.129443358999999480e-01 1.613200018013571935e-09
7.134326659999999931e-01 1.612100009040773330e-09
7.139210448999999681e-01 1.603099986091649498e-09
7.144093750000000131e-01 1.595899967732350433e-09
7.148977538999999881e-01 1.591100029507686031e-09
7.153861327999999631e-01 1.590599985057394861e-09
7.158744629000000081e-01 1.590999998413167305e-09
7.163628417999999831e-01 1.586800024711010337e-09
7.168512206999999581e-01 1.585100051215704298e-09
7.173395508000000032e-01 1.581999975464043473e-09
7.178279296999999781e-01 1.582600051008853370e-09
7.183163085999999531e-01 1.579499975257192546e-09
7.188046875000000391e-01 1.576400010527834183e-09
7.192930664000000140e-01 1.571299979019613602e-09
7.197813965000000591e-01 1.564700036205124434e-09
7.202697754000000341e-01 1.561900053737019789e-09
7.207581543000000091e-01 1.557800000107079086e-09
7.212465331999999840e-01 1.554199990927429553e-09
7.217349121000000700e-01 1.553499995310403392e-09
7.222232909999999340e-01 1.547699968185156649e-09
7.227117188000000692e-01 1.546599959212358044e-09
7.232000976999999331e-01 1.543499994482999682e-09
7.236884766000000191e-01 1.541100025370667481e-09
7.241768554999999941e-01 1.536999971740726778e-09
7.246652343999999690e-01 1.534700033722913304e-09
7.251536132999999440e-01 1.530800042282010054e-09
7.256420409999999599e-01 1.524099957350699697e-09
7.261304199000000459e-01 1.525499948584752019e-09
7.266187988000000209e-01 1.522999948377901092e-09
7.271072266000000450e-01 1.520999992621341335e-09
